genesymbol,Padj_maxP_GM_BIO_1949634_10x_vs_GM_DMSO,dPSI_GM_BIO_1949634_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_1949634_3x_vs_GM_DMSO,dPSI_GM_BIO_1949634_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2178782_10x_vs_GM_DMSO,dPSI_GM_BIO_2178782_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2178782_3x_vs_GM_DMSO,dPSI_GM_BIO_2178782_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2186827_10x_vs_GM_DMSO,dPSI_GM_BIO_2186827_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2186827_3x_vs_GM_DMSO,dPSI_GM_BIO_2186827_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196772_10x_vs_GM_DMSO,dPSI_GM_BIO_2196772_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196772_3x_vs_GM_DMSO,dPSI_GM_BIO_2196772_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196895_10x_vs_GM_DMSO,dPSI_GM_BIO_2196895_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196895_3x_vs_GM_DMSO,dPSI_GM_BIO_2196895_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2197306_10x_vs_GM_DMSO,dPSI_GM_BIO_2197306_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2197306_3x_vs_GM_DMSO,dPSI_GM_BIO_2197306_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2199562_10x_vs_GM_DMSO,dPSI_GM_BIO_2199562_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2199562_3x_vs_GM_DMSO,dPSI_GM_BIO_2199562_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2201042_10x_vs_GM_DMSO,dPSI_GM_BIO_2201042_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2201042_3x_vs_GM_DMSO,dPSI_GM_BIO_2201042_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2204984_10x_vs_GM_DMSO,dPSI_GM_BIO_2204984_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2204984_3x_vs_GM_DMSO,dPSI_GM_BIO_2204984_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2206678_10x_vs_GM_DMSO,dPSI_GM_BIO_2206678_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2206678_3x_vs_GM_DMSO,dPSI_GM_BIO_2206678_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2207180_10x_vs_GM_DMSO,dPSI_GM_BIO_2207180_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2207180_3x_vs_GM_DMSO,dPSI_GM_BIO_2207180_3x_vs_GM_DMSO
FBN2,4.23505826840917e-05,0.726991282384466,0.000691091481363407,0.67701564304229,NA,NA,0.00012586719598298,0.735604758322106,NA,NA,0.000107631526455239,0.725276304250108,NA,NA,0.000306596319466775,0.734975339583949,NA,NA,9.18694661242318e-05,0.720106107432641,NA,NA,6.58023169382485e-05,0.735554018126765,NA,NA,0.00126386820636296,0.709485763024001,NA,NA,0.000344616615411132,0.718757830821315,NA,NA,0.0120395447006507,0.594138439725536,NA,NA,0.000331952306821909,0.733057730263399,NA,NA,4.71510733727097e-05,0.710266635090492,NA,NA,4.61627006367787e-05,0.733743364822879,NA,NA,0.000274464791803711,0.730961447954321,NA,NA,0.000546126215320971,0.734228272556903,NA,NA,0.00354106953413245,0.709722415408092,NA,NA,0.0001419790131204,0.72763959136868,NA,NA,0.00171262419958772,0.712932232167375,NA,NA,7.67276165143903e-05,0.70052679012568,NA,NA,0.000267056386018877,0.701003800385422,NA,NA,0.000354000998098371,0.697145788218994,NA,NA,0.00013893590599754,0.665280174297427
FBXO10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042338561521806,0.481131947736442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125495057967536,0.477443310249034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0446504407819023,0.300162694780254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000254804341577929,0.252882045765442,3.64448492078205e-05,0.327328853578793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253670906973189,0.257329232353873,NA,NA,NA,NA,6.14936060267727e-07,0.327835168937092,1.63614978227634e-10,0.424569802592304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FCHO2,NA,NA,NA,NA,1.51171870382572e-05,0.336523241399833,2.97298521129853e-07,0.346770112157557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69229844285744e-06,0.428150146159135,7.17945782887849e-08,0.438726397791244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FES,NA,NA,NA,NA,NA,NA,2.84472592445375e-09,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHOD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.9582,1,0.9685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FMNL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0446801905633616,0.301249403584919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXM1,0,0.467,2.44293868518132e-07,0.286078513131992,NA,NA,0,0.632,NA,NA,2.91320193696443e-10,0.366769867550259,NA,NA,2.01963423499579e-10,0.369087613848121,NA,NA,NA,NA,NA,NA,0,0.335,NA,NA,NA,NA,NA,NA,4.81981977924081e-09,0.31416437267024,NA,NA,NA,NA,NA,NA,0,0.332,NA,NA,NA,NA,NA,NA,0,0.36,NA,NA,NA,NA,0,0.341,NA,NA,NA,NA,NA,NA,NA,NA,5.56056852284973e-12,0.410600911588263,NA,NA,NA,NA,0,0.396,NA,NA,NA,NA,NA,NA,NA,NA,1.11980668046065e-08,0.295202486280017,NA,NA,NA,NA
FRYL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26602456824165e-06,0.257247646961809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FYN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164317597966336,0.264176945398731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0481282576474213,0.28392590063245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALC,0,0.487,NA,NA,0.0180185183151073,0.305656920585178,0,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024889101383969,0.342440996514495,NA,NA,NA,NA,NA,NA,0,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97257831873898e-14,0.313,NA,NA,NA,NA,0,0.481,NA,NA,NA,NA,NA,NA,0.000571436959219782,0.45792232287665,NA,NA,NA,NA,NA,NA
GARS1-DT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44096364634891e-05,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFC2,NA,NA,NA,NA,NA,NA,1.62182149851974e-22,0.352379524223334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331426230634805,0.315419341203877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00226018160179984,0.307405982797837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00619251752886307,0.365839875591807,NA,NA,NA,NA,NA,NA
GGCT,0.9875,0.3771,NA,NA,NA,NA,0.9923,0.3789,NA,NA,NA,NA,NA,NA,0.9924,0.3784,NA,NA,NA,NA,NA,NA,0.992,0.3781,NA,NA,NA,NA,NA,NA,0.9916,0.3785,NA,NA,NA,NA,NA,NA,0.9914,0.3786,NA,NA,NA,NA,NA,NA,0.9929,0.3789,NA,NA,0.9293,0.3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9927,0.3779,NA,NA,0.9697,0.3735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLIS2,NA,NA,NA,NA,0.00137172919828179,0.278202631562234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00115589481238721,0.278198622918053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNAQ,NA,NA,NA,NA,0.9988,0.4366,0.9976,0.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5815,1,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNG12,NA,NA,NA,NA,7.25459898742102e-13,0.582726681209798,2.61065460291284e-14,0.813553231565306,2.05448922440412e-09,0.553144899924369,4.23586512037729e-08,0.603931629348093,2.99806972220232e-11,0.569160218957854,1.8085746295361e-12,0.797943005729419,4.73765290337808e-09,0.519880903005881,2.70442099300654e-09,0.572805787800036,9.91725395578427e-12,0.555556422860836,5.29418401832305e-11,0.776526698289092,3.48745867812055e-08,0.467619831229654,9.44539062196502e-08,0.513463541382003,NA,NA,3.687305420118e-06,0.435892076804678,NA,NA,NA,NA,9.97430254452695e-13,0.519820312033731,1.6374139832865e-12,0.742511438226151,9.64603445975781e-05,0.34569216200627,3.89133333897571e-06,0.404029152702262,5.01144760096166e-14,0.628062023160185,3.2395469432822e-14,0.858816866918371,1.73741174168882e-09,0.687428307951896,1.96520743610807e-10,0.740352698156036,2.66137060006096e-08,0.488668476227733,4.76080888313917e-10,0.718446561142227,2.40445542572715e-06,0.389265688057093,1.86570244997436e-07,0.446289381213689,5.27350630459496e-13,0.492352179379547,5.70480469641495e-13,0.718240660269397,1.40000076395496e-07,0.483519983190896,6.56816371172975e-08,0.531461328822177,NA,NA,1.41695996554854e-06,0.466263067497503,0.000307864413693662,0.343500194783371,3.00486198795279e-05,0.399410208963333,NA,NA,6.00234787270461e-07,0.421350647017375,0.00159955186071262,0.279544963886915,0.000694254693476645,0.330719950147755
GOLGB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4141556084669e-07,0.270651708792933,3.68252389441854e-08,0.290516184970253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPSM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93909913895228e-17,0.277124457283364,0.9576,0.4316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GSDMB,0.0211018517006444,0.28112917407637,NA,NA,NA,NA,0.0104889468649448,0.2801188830662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9504,0.4965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308160532737594,0.282320989155257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GXYLT1,NA,NA,NA,NA,4.32768126742506e-07,0.625239027953947,3.0407745077053e-08,0.635206220214285,3.66587853768479e-05,0.257330696421761,3.72139495074669e-06,0.261775809202168,5.82761049850523e-06,0.380052111272213,2.91357264570737e-07,0.389705200332185,NA,NA,NA,NA,5.43207367868745e-08,0.497392990469277,2.75404316242803e-09,0.506172493508561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98364315036847e-07,0.278871240653329,1.0020801380218e-08,0.286533364184245,NA,NA,NA,NA,3.95567347535858e-09,0.805980240221637,4.16485039030229e-10,0.816025042376383,5.94740453825145e-07,0.268008410582035,5.05992939344049e-08,0.271705259003777,2.06748930661142e-07,0.656367223742811,1.97937178973099e-08,0.66603786316727,2.14780536021078e-05,0.311904023659295,2.28099298883605e-06,0.316057477188097,NA,NA,NA,NA,NA,NA,NA,NA,3.84753540261469e-08,0.369372288327691,1.39439902117503e-09,0.377271616776022,1.67520021359214e-06,0.356853911572664,1.41707357596828e-07,0.360766154529108,2.83189850437511e-08,0.603027115977631,3.39102632651202e-09,0.611933213069745,3.58075507640741e-07,0.518288103676756,3.69895188894218e-08,0.522356203510925
HAUS3,NA,NA,NA,NA,NA,NA,0.9987,0.5852,NA,NA,0.9208,0.4671,NA,NA,0.9984,0.5868,NA,NA,0.9752,0.4892,NA,NA,0.9983,0.5577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999,0.5817,NA,NA,NA,NA,NA,NA,0.00774622997172379,0.254551589363705,NA,NA,0.9897,0.5273,NA,NA,0.9976,0.5704,NA,NA,NA,NA,NA,NA,0.9959,0.5546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HDX,NA,NA,NA,NA,0,0.568,0,0.686,2.41324919355501e-05,0.274039702814731,1.29653524748634e-05,0.310543406655866,1.04734998530601e-05,0.301410173113317,3.07452302324696e-07,0.387975827368773,1.09039620284603e-05,0.269709341687157,6.51719831357592e-06,0.328905757755337,0.9996,0.6372,5.20257796182323e-08,0.38650413876159,0.00022008856803144,0.29829009209547,0.000167514357904497,0.311267872443016,NA,NA,0.00729883091672568,0.267561845072491,NA,NA,NA,NA,0.9718,0.468,1.50062325833239e-06,0.367434553944669,NA,NA,9.57543446163087e-05,0.265049699390533,0,0.583,0,0.7,6.06708144508862e-06,0.304308685597814,7.66794206665611e-06,0.348892609473681,0.000129821009822113,0.250356614875454,4.88505935512936e-06,0.351850730320506,NA,NA,NA,NA,0,0.547,0,0.665,1.25337850567552e-06,0.339419649633034,1.59221100780273e-06,0.384397908990447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000130536542525548,0.278993438686395,NA,NA,NA,NA
HIKESHI,NA,NA,NA,NA,NA,NA,0,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HMGA2,NA,NA,NA,NA,NA,NA,NA,NA,0.0021456827024687,0.573737297975002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46665713250761e-06,0.72917445592735,0.00454077561476799,0.566028373256415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSD17B4,NA,NA,NA,NA,NA,NA,1,0.7095,NA,NA,NA,NA,NA,NA,0.9824,0.4785,NA,NA,NA,NA,NA,NA,0.9384,0.4244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HTT,NA,NA,NA,NA,6.19364978597384e-07,0.906611674438898,1.48338415197014e-08,0.931689281906819,4.75534202211112e-06,0.468101794101379,7.4529668624592e-08,0.49236794369364,1.5471814671834e-06,0.838789246246684,1,0.7887,0.000501803240126386,0.522636216955134,2.61697672198028e-05,0.54729308309764,2.02018821906064e-05,0.911459088355292,8.38723842790227e-07,0.936325444823548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19390791846605e-05,0.699720747349145,1,0.7018,NA,NA,NA,NA,5.44312815768576e-07,0.919836114017737,2.08876615211448e-08,0.944818399026239,3.17822355454118e-05,0.659064112649366,2.38925719429516e-06,0.683852964539373,1,0.7135,1,0.7312,5.85239504473529e-05,0.367444445292278,0.0011856244245193,0.267237034582992,1.95238276714628e-06,0.756487059155643,2.8449647012364e-08,0.775677547681867,NA,NA,NA,NA,0.0106719487839912,0.316328748690769,0.000542694693790535,0.312821592266631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HYAL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000146379153471063,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00522333390982992,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFT57,NA,NA,NA,NA,NA,NA,2.31329027444705e-11,0.269701360361844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61590894905368e-08,0.285843795809065,1.95855972726751e-10,0.365064751015884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IL6ST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.399,0,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INO80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64474906280588e-06,0.258614317386443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INVS,NA,NA,NA,NA,0.94,0.4007,0.9164,0.3981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00323800845552731,0.314262309888201,0.9884,0.4653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITPRID2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00020374229074427,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IVD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66286243536571e-12,0.258621242210581,0.9938,0.4133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
