,dPSI_iPSC-4088-10x,dPSI_iPSC-4088-3x,dPSI_iPSC-4090-10x,dPSI_iPSC-4090-3x,dPSI_iPSC-4714-10x,dPSI_iPSC-4714-3x,dPSI_iPSC-4741-10x,dPSI_iPSC-4741-3x,dPSI_iPSC-4748-10x,dPSI_iPSC-4748-3x,dPSI_iPSC-5420-10x,dPSI_iPSC-5420-3x,dPSI_iPSC-6152-10x,dPSI_iPSC-6152-3x,dPSI_iPSC-6527-10x,dPSI_iPSC-6527-3x,dPSI_iPSC-6866-10x,dPSI_iPSC-6866-3x,dPSI_iPSC-6960-10x,dPSI_iPSC-6960-3x,dPSI_iPSC-9701-10x,dPSI_iPSC-9701-3x,dPSI_NGN2-4088-10x,dPSI_NGN2-4088-3x,dPSI_NGN2-4090-10x,dPSI_NGN2-4090-3x,dPSI_NGN2-4714-10x,dPSI_NGN2-4714-3x,dPSI_NGN2-4741-10x,dPSI_NGN2-4741-3x,dPSI_NGN2-4748-10x,dPSI_NGN2-4748-3x,dPSI_NGN2-5420-10x,dPSI_NGN2-5420-3x,dPSI_NGN2-6152-10x,dPSI_NGN2-6152-3x,dPSI_NGN2-6527-10x,dPSI_NGN2-6527-3x,dPSI_NGN2-6866-10x,dPSI_NGN2-6866-3x,dPSI_NGN2-6960-10x,dPSI_NGN2-6960-3x,dPSI_NGN2-9701-10x,dPSI_NGN2-9701-3x,minpadj_maxPdPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x
EMSY,0.259842245610494,NA,NA,NA,0.592021990444331,NA,-0.631786239227405,NA,0.521247201517725,NA,NA,NA,NA,NA,NA,NA,0.614119948201691,NA,NA,NA,NA,NA,0.4383116525744,NA,NA,NA,0.617597513869073,NA,0.716368520427586,NA,0.551791169370025,NA,NA,NA,0.34204999187073,NA,NA,NA,0.392471253589677,NA,0.559465158033565,NA,NA,NA,0.00257437511351183,NA,NA,NA,2.50291366046551e-06,NA,0.999999962869666,NA,0.000193962982776465,NA,NA,NA,NA,NA,NA,NA,0.000839082505121628,NA,NA,NA,NA,NA,1.68187817035973e-06,NA,NA,NA,5.57331683272445e-07,NA,2.21188260818823e-07,NA,2.14272775961935e-06,NA,NA,NA,1.11494606449582e-05,NA,NA,NA,7.31087344755913e-07,NA,1.29505794101122e-06,NA,NA,NA
ENAH,0.437315094879251,NA,0.418533520308195,NA,0.517546755859566,0.293807257658809,0.453406198922865,NA,0.458599409032005,NA,0.320709786415496,NA,0.306303384778302,NA,0.307593839913764,NA,0.526151891024969,0.263306780181705,0.364056032726393,NA,0.344194248332662,NA,0.622836844677923,0.384562415321052,0.580790949992977,0.401370909065982,0.676023666588684,0.431853349590365,0.59772442268924,0.346946868055893,0.624338895651832,0.388873012027799,0.407866878488938,NA,0.423779397356819,NA,0.534334383729542,0.288225725558481,0.487372805499111,0.264892224467614,0.569190587003411,0.350338505653828,0.47521282572506,0.285696412108722,1.96649994525359e-13,NA,1.80376471397816e-10,NA,5.745371842291e-12,1.68606117275109e-11,1.306644458781e-12,NA,3.72676079475445e-11,NA,5.93243835891677e-13,NA,7.12953745597572e-10,NA,1.16675952563963e-10,NA,2.33960032008336e-13,9.87264372825105e-10,4.98406216550691e-12,NA,7.26212223683521e-11,NA,1.41334778785759e-10,6.68401597184851e-05,2.82342529125669e-13,4.01098795844004e-06,5.07834922799252e-11,7.09623650219055e-06,1.96302680268903e-10,3.06516342811117e-05,1.4933006673316e-09,1.03464223127842e-05,2.70691868934198e-08,NA,5.71882156977238e-08,NA,1.75316618210183e-08,4.20762927795063e-06,8.13647883433691e-07,4.56120133098669e-05,1.06836127376639e-09,3.36901617387759e-05,6.33307136114517e-07,8.44855124292819e-06
ENOX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589454008977102,0.27924409479313,0.568788517338907,NA,0.667598732546271,0.36613499944921,0.505361358673108,NA,0.590014292414305,NA,0.377093167290859,NA,0.348190246664554,NA,0.443837881213978,NA,0.511492386509933,NA,0.562765183988462,NA,0.425851036524393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84574209875793e-08,4.30936240770349e-05,6.53329932275484e-07,NA,3.89791876938256e-08,2.27153810897551e-05,1.78284452840707e-06,NA,6.30670919724321e-06,NA,7.26762157768911e-06,NA,2.26684713657309e-06,NA,1.76693750854945e-06,NA,1.42073223010979e-06,NA,1.14031847562402e-07,NA,4.8826275121514e-06,NA
EP400P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000250861011243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600851801734645,NA,0.58042459911585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00427529841934128,NA,0.000264118763926165,NA,NA,NA,NA
EPM2A,-0.443245972424005,NA,NA,NA,NA,NA,-0.409973056499732,NA,-0.419908735166635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956117201689751,NA,NA,NA,NA,NA,0.909911419061539,NA,0.929960503528014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPN1,NA,NA,NA,NA,NA,NA,0.299669763993306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12636574232025e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERCC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.487,NA,0.31481706192885,NA,-0.546,NA,-0.598,-0.319,-0.482,NA,-0.413,NA,-0.393,NA,-0.405,NA,-0.376,NA,-0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49205991589e-14,NA,0.0349732264212016,NA,0,NA,0,0,0,NA,1.42044829332e-06,NA,0,NA,1.91337936937e-07,NA,8.87867084577e-07,NA,0.000100027764914,NA,NA,NA
ERGIC3,-0.699,0.403632738606463,-0.452,NA,-0.667,0.310813977833055,-0.619,NA,-0.596,NA,-0.731,-0.358,-0.585,0.285784834112786,-0.439,NA,-0.821,-0.369,-0.529,NA,-0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.48206223982684e-06,0,NA,0,7.24584220225671e-06,0,NA,0,NA,0,0,0,1.01328757925538e-05,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERRFI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292617141579038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311160287743806,NA,NA,NA,0.282059970412037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024790131437295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000936612854924406,NA,NA,NA,0.00476814856960886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERVK13-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.378,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,0.313,NA,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00256009991309,0.000360885151769,NA,NA,0.00321083398147,NA,NA,NA,NA,NA,NA,NA,NA,0.00238200102907,NA,0.00176289234709,NA
EVC,0.648610920690559,NA,0.405803537705587,NA,0.391455561048343,NA,0.483792858697931,NA,0.423540175056799,NA,0.475167770991572,NA,NA,NA,NA,NA,0.909365859452335,-0.426385471681067,0.513534552062049,NA,0.535742188847809,NA,0.968019204093252,0.544764800746434,0.819231813773377,0.575439551710313,0.963700537235266,0.59272844061221,0.912018428486665,0.43631483411871,0.890839678223761,0.482122608318618,0.669829211164971,NA,0.680253979017282,-0.420791698018678,0.803219406737646,0.640674072369197,0.841361023720308,0.487863486235123,0.944771253224922,0.546165704013525,0.857972356691832,NA,0.00101773242026224,NA,0.911903243562848,NA,0.940515485884498,NA,0.998057010052856,NA,0.9622983060927,NA,0.995503696145907,NA,NA,NA,NA,NA,3.09423244513294e-06,0.982009637439844,0.99921491936646,NA,0.999744417621032,NA,0.99999999999998,0.997434814308288,0.999999998981979,0.999900457549228,0.999999999999978,0.999958599315069,0.999999999995224,0.975754350653797,0.999999999984474,0.984656427507054,0.999986885917497,NA,0.99999645813445,0.957322360344044,0.999999994135973,0.99984657713899,0.999999999870747,0.995941428870695,0.999999999999894,0.999555957531744,0.999999999911772,NA
EWSR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
EXOC6B,-0.784,-0.503,-0.558,-0.3,-0.566,0.320006859751298,-0.552,0.267555668802183,-0.493,0.291890184319595,-0.842,-0.506,-0.634,0.373625391163155,-0.446,NA,-0.802,-0.449,-0.494,NA,-0.501,0.376257575889334,-0.766,-0.415,-0.597,0.288798445650941,-0.695,NA,-0.501,NA,-0.533,NA,-0.704,0.334463652084848,-0.592,NA,-0.394,NA,-0.57,NA,-0.568,NA,-0.473,NA,0,0,0,0,0,0.000214574960588074,0,0.0017522132681732,0,0.000570731073260675,0,0,0,0.00321212038143903,0,NA,0,0,0,NA,0,0.000267313319382717,0,0,0,4.4596163886159e-05,0,NA,0,NA,0,NA,0,0.000810077946152402,0,NA,0,NA,0,NA,0,NA,0,NA
EXOSC8,NA,NA,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00320790983819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317139494039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXTL2,NA,NA,NA,NA,NA,NA,0.550640033521892,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.530054136405478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390084185537286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32083597250705e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998952307612872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000383489895117916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F11R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434822224061538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965632911929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAAP20,-0.338,0.361025827725341,-0.333,NA,-0.431,NA,0.318808566226335,NA,-0.336,NA,-0.359,-0.317,-0.408,NA,0.349396068481807,NA,-0.474,-0.349,-0.366,NA,-0.409,NA,-0.419,-0.323,-0.34,NA,-0.422,NA,-0.388,NA,-0.328,NA,-0.368,-0.361,-0.433,-0.308,-0.426,NA,-0.357,NA,-0.364,NA,-0.303,NA,0,1.37094453569234e-08,0,NA,0,NA,8.75293639076877e-11,NA,0,NA,0,0,0,NA,4.08198696650453e-10,NA,0,0,0,NA,0,NA,0,1.31179499147e-09,7.98166923602e-09,NA,0,NA,0,NA,0,NA,0,4.33840997315e-13,0,1.44224439288e-08,0,NA,0,NA,0,NA,0,NA
FAIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.323659880434657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6402486209546e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM114A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252041857062207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000785607307292257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM124A,NA,NA,NA,NA,NA,NA,-0.286176745328127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76597549780924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5429554083577e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89952984950707e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM13B,NA,NA,NA,NA,-0.345584903494223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266027629414488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00884173295509389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294959092374729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM149A,NA,NA,NA,NA,NA,NA,0.315578252845588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386539649846652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM157A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255218310696734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205195878391063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM161A,NA,NA,NA,NA,NA,NA,0.342820180864845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3689128150918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00780787147838765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00108148565535054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM162A,NA,NA,NA,NA,0.391097285108948,NA,-0.781,0.44722062383581,0.259380576047829,NA,0.268141469181622,NA,-0.333,NA,NA,NA,-0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443887996487411,NA,-0.837,0.499012110230093,NA,NA,NA,NA,-0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49143872118121e-06,NA,0,2.11212942156827e-05,4.52522470369279e-05,NA,0.000602458628272323,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52412732554481e-05,NA,0,1.82451048008293e-05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM172A,-0.252349367023832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366390870113636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM174A,NA,NA,NA,NA,0.429320186683289,NA,NA,NA,NA,NA,NA,NA,0.257688135425325,NA,NA,NA,0.348032431020614,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.354,0.259361877947051,0.349313672707672,NA,NA,NA,0.298403282642883,NA,0.325143723112638,NA,NA,NA,NA,NA,0.252914793662659,NA,NA,NA,NA,NA,NA,NA,0.981420650682133,NA,NA,NA,NA,NA,NA,NA,0.034231142553861,NA,NA,NA,0.00503377349749206,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00129067799593242,4.40748791559817e-05,NA,NA,NA,0.00639342314843112,NA,0.00360778315636311,NA,NA,NA,NA,NA,0.00457558247515633,NA,NA,NA
FAM221A,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348,0.454,0.322,0.337,NA,0.329,NA,NA,NA,0.424,0.416,NA,NA,0.399,0.419,NA,NA,0.346,0.325,NA,NA,NA,0.0297852843731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105523614442,0.00113731856811,0.0246164757109,0.0117235117779,NA,0.0131465904259,NA,NA,NA,0.00147461370802,0.000999549243486,NA,NA,0.00367157917161,0.0016194617618,NA,NA,0.00658890365415,0.010594281846,NA,NA,NA
FAM86B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360992497970164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0470559211763178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FANCA,NA,NA,NA,NA,NA,NA,0.261405437388928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255429290717707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535115466841061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992462226618776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288265313854556,NA,NA,0.268101555490409,NA,NA,NA,0.266755999795054,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350862583777817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00116463423321385,NA,NA,1.2928399900358e-05,NA,NA,NA,9.66288520934415e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80952805851562e-05,NA,NA,NA
FBN2,0.590506283534179,NA,NA,NA,0.837547478067945,NA,0.848225562676595,0.436171983312972,-0.633151085048014,NA,0.570488947428187,0.399584965604641,0.606624691214893,NA,0.587620250929308,NA,0.774056764370165,0.433377635120686,0.531180559362377,NA,0.529154280562184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00122715113651395,NA,NA,NA,5.42251561010744e-05,NA,0.999999999999973,0.986598106906432,0.999999523343427,NA,0.999643545192049,0.938669903577507,0.999999443984011,NA,0.999990614321165,NA,0.999999999989838,0.986585594252584,0.999835434248911,NA,0.00943224197212907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXL16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376032348565224,NA,NA,NA,0.324748844992612,NA,NA,NA,NA,NA,0.267083522201462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48012086268346e-06,NA,NA,NA,1.44168476983334e-06,NA,NA,NA,NA,NA,4.26007477472448e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FES,NA,NA,NA,NA,NA,NA,0.498012774850725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112231285838034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
