"TST_ID","Plate_Name","Well","Well_Row","Well_Column","Sample_Name","Sample_Type","Sample_Process","Concentration","Volume","RIN","Organism","Treatment","Status_Time","Sapio_Profile","Sapio_Submission_ID","Sapio_Request_ID","Sapio_Request_Name","Sapio_Plate_ID","Sapio_Plate_Name","Sapio_Sample_ID","Sapio_URL","ID","Intragenic_Rate","Exonic_Rate","Mapping_Rate","Genes_Detected","Mean_Per_Base_Cov.","Estimated_Library_Size","Mapped","Intergenic_Rate","Total_Purity_Filtered_Reads_Sequenced","Intronic_Rate","Fragment_Length_Mean","rRNA_rate","No._Covered_x5p","Duplication_Rate_of_Mapped"
"TST12086","Plate3","H5","H",5,"Sy5Y-BIO-2197294-10x-3","RNA","ELN Illumina RNA Sequencing",121.4,14,10,"Homo sapiens","Sy5Y_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913546,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913546;view=dataRecord",32378,0.9782866,0.92519104,0.96876675,26041,299.57413,0,194992246,0.021051064,201278832,0.05309561,543,0.0046424107,901,0
"TST12086","Plate3","G7","G",7,"Sy5Y-BIO-2197294-10x-4","RNA","ELN Illumina RNA Sequencing",217.6,14,10,"Homo sapiens","Sy5Y_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913561,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913561;view=dataRecord",32393,0.96901,0.85869926,0.96601313,28573,288.00815,0,210650754,0.030384121,218061996,0.110310726,517,0.0037923388,948,0
"TST12086","Plate3","C1","C",1,"Sy5Y-BIO-2197294-3x-1","RNA","ELN Illumina RNA Sequencing",250.8,14,7.54,"Homo sapiens","Sy5Y_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913509,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913509;view=dataRecord",32341,0.9639493,0.8729921,0.9689001,28969,352.84045,0,257617607,0.03545178,265886664,0.09095719,593,0.0039302423,943,0
"TST12086","Plate3","B3","B",3,"Sy5Y-BIO-2197294-3x-2","RNA","ELN Illumina RNA Sequencing",148.8,14,8.03,"Homo sapiens","Sy5Y_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913524,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913524;view=dataRecord",32356,0.9683792,0.8734158,0.9696269,27670,268.95837,0,192626773,0.031005478,198660704,0.09496336,505,0.004203831,926,0
"TST12086","Plate3","A5","A",5,"Sy5Y-BIO-2197294-3x-3","RNA","ELN Illumina RNA Sequencing",114.8,14,9.74,"Homo sapiens","Sy5Y_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913539,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913539;view=dataRecord",32371,0.9764288,0.92492336,0.96878904,25593,276.35233,0,181113347,0.022906445,186948176,0.051505376,531,0.0047858236,899,0
"TST12086","Plate3","H6","H",6,"Sy5Y-BIO-2197294-3x-4","RNA","ELN Illumina RNA Sequencing",149.2,14,9.5,"Homo sapiens","Sy5Y_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913554,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913554;view=dataRecord",32386,0.96682566,0.89523065,0.96743786,26510,283.31763,0,194852863,0.032509513,201411244,0.07159507,529,0.0048046573,913,0
"TST12086","Plate3","G2","G",2,"Sy5Y-DMSO-1","RNA","ELN Illumina RNA Sequencing",236,14,7.44,"Homo sapiens","Sy5Y_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913521,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913521;view=dataRecord",32353,0.9657621,0.87486273,0.9669325,28596,348.84668,0,254532620,0.033607155,263237234,0.090899326,588,0.006402662,923,0
"TST12086","Plate3","F4","F",4,"Sy5Y-DMSO-2","RNA","ELN Illumina RNA Sequencing",128,14,8.19,"Homo sapiens","Sy5Y_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913536,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913536;view=dataRecord",32368,0.96989554,0.889738,0.9673732,27324,306.7778,0,217301820,0.029457645,224630810,0.0801575,547,0.0054107313,923,0
"TST12086","Plate3","E6","E",6,"Sy5Y-DMSO-3","RNA","ELN Illumina RNA Sequencing",110.3,14,9.44,"Homo sapiens","Sy5Y_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913551,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913551;view=dataRecord",32383,0.9682472,0.9025601,0.9690799,26871,328.47397,0,225154643,0.031070707,232338570,0.065687075,568,0.0054410854,936,0
"TST12086","Plate3","D8","D",8,"Sy5Y-DMSO-4","RNA","ELN Illumina RNA Sequencing",97.46,14,9.73,"Homo sapiens","Sy5Y_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913566,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913566;view=dataRecord",32398,0.96502614,0.8787807,0.9665443,28017,298.25613,0,213235474,0.03430957,220616350,0.08624547,520,0.0042794473,924,0
"TST12086","Plate1","B9","B",9,"Sy5Y-DMSO-bridge-a","RNA","ELN Illumina RNA Sequencing",105.09,7,9.91,"Homo sapiens","Sy5Y_DMSO_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913432,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913432;view=dataRecord",32264,0.96847004,0.9055067,0.9691492,26282,306.06744,0,205402408,0.030836275,211940958,0.06296331,561,0.004991145,914,0
"TST12086","Plate2","B9","B",9,"Sy5Y-DMSO-bridge-b","RNA","ELN Illumina RNA Sequencing",105.09,7,9.91,"Homo sapiens","Sy5Y_DMSO_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913365,"BRP100563",1913502,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913502;view=dataRecord",32334,0.97538424,0.9151448,0.9647626,26659,284.48285,0,194397051,0.023949483,201497290,0.060239412,511,0.004232742,901,0
"TST12086","Plate3","B9","B",9,"Sy5Y-DMSO-bridge-c","RNA","ELN Illumina RNA Sequencing",105.09,7,9.91,"Homo sapiens","Sy5Y_DMSO_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913572,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913572;view=dataRecord",32404,0.96957314,0.9055043,0.9646227,26958,293.55728,0,203107763,0.029753216,210556682,0.06406889,520,0.0048184698,922,0
