genesymbol,Padj_maxP_GM_BIO_1949634_10x_vs_GM_DMSO,dPSI_GM_BIO_1949634_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_1949634_3x_vs_GM_DMSO,dPSI_GM_BIO_1949634_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2178782_10x_vs_GM_DMSO,dPSI_GM_BIO_2178782_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2178782_3x_vs_GM_DMSO,dPSI_GM_BIO_2178782_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2186827_10x_vs_GM_DMSO,dPSI_GM_BIO_2186827_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2186827_3x_vs_GM_DMSO,dPSI_GM_BIO_2186827_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196772_10x_vs_GM_DMSO,dPSI_GM_BIO_2196772_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196772_3x_vs_GM_DMSO,dPSI_GM_BIO_2196772_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196895_10x_vs_GM_DMSO,dPSI_GM_BIO_2196895_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196895_3x_vs_GM_DMSO,dPSI_GM_BIO_2196895_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2197306_10x_vs_GM_DMSO,dPSI_GM_BIO_2197306_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2197306_3x_vs_GM_DMSO,dPSI_GM_BIO_2197306_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2199562_10x_vs_GM_DMSO,dPSI_GM_BIO_2199562_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2199562_3x_vs_GM_DMSO,dPSI_GM_BIO_2199562_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2201042_10x_vs_GM_DMSO,dPSI_GM_BIO_2201042_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2201042_3x_vs_GM_DMSO,dPSI_GM_BIO_2201042_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2204984_10x_vs_GM_DMSO,dPSI_GM_BIO_2204984_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2204984_3x_vs_GM_DMSO,dPSI_GM_BIO_2204984_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2206678_10x_vs_GM_DMSO,dPSI_GM_BIO_2206678_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2206678_3x_vs_GM_DMSO,dPSI_GM_BIO_2206678_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2207180_10x_vs_GM_DMSO,dPSI_GM_BIO_2207180_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2207180_3x_vs_GM_DMSO,dPSI_GM_BIO_2207180_3x_vs_GM_DMSO
AC008267.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00107537054317963,-0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC008581.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72099068651044e-07,-0.372202199977026,2.42362696171115e-07,-0.37217754747619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC008770.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286035918709752,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC008840.1,6.66740086651394e-05,-0.381,NA,NA,0.0392689400420002,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000374914926951717,-0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000155911890190544,-0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26834723890753e-05,-0.366,NA,NA,NA,NA,NA,NA,0.00052801750258126,-0.306,NA,NA,NA,NA,NA,NA,6.18811131587236e-05,-0.366,NA,NA,NA,NA,NA,NA,NA,NA
AC009022.1,1.51689051995113e-07,0.462566752185077,8.17547512605822e-05,-0.347133218578906,NA,NA,2.90949862079192e-10,0.627543035637218,8.59390679436775e-05,-0.454131079722026,2.71823796064866e-09,0.469911690095976,NA,NA,1.07761639609317e-08,0.621814724508521,9.75777307381729e-05,0.273434687691237,9.16281439732906e-10,0.51394023176225,NA,NA,5.29418401832305e-11,0.583131150691841,0.035358197635762,-0.362254095865936,2.06256124083539e-06,0.417801727888356,NA,NA,5.29433083719051e-08,0.495751091040796,NA,NA,0.000295633788072185,-0.344456728865296,NA,NA,7.2868404275718e-11,0.56702513718632,NA,NA,3.2905940464965e-08,0.400568835930695,NA,NA,5.4283351569099e-09,0.693963602745999,2.61093234240229e-05,0.324902717340617,1.23572415169103e-08,0.566905657697642,NA,NA,4.710169316108e-09,0.603318553601015,NA,NA,9.64471596426549e-05,0.270919154374774,NA,NA,1.73330035572013e-08,0.678441882404682,3.11170383344221e-05,0.275000693939274,1.78136873703055e-09,0.515767399552113,NA,NA,2.23164761050517e-05,0.323116271574635,NA,NA,7.00811831979475e-06,-0.344268540631932,0.00104613597073731,0.75,2.22334494129496e-09,0.358597148387192,NA,NA,4.07030763913866e-05,0.273511758601784
AC009053.2,NA,NA,0.00038062199446681,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00304369066290173,-0.302,NA,NA,NA,NA,NA,NA,0.000872270680496738,-0.327,NA,NA,NA,NA,NA,NA,0.00534359830803807,-0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC009061.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000479609525858048,-0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000511643003640472,-0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00419702325025734,-0.3,NA,NA,0.00159603601210815,-0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000349753230457067,-0.404,NA,NA,0.00415898265936,-0.33,NA,NA,NA,NA
AC009065.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00483772787536795,-0.305,NA,NA,NA,NA,NA,NA,NA,NA,0.000325787192757226,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00151562275509684,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000238385776745114,0.565
AC009275.1,8.49920604122801e-05,-0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6126314974629e-06,0.5,NA,NA,NA,NA,0.0296490549947619,-0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75943471492898e-05,-0.574,NA,NA,0.000485720056355973,-0.574,NA,NA,NA,NA,3.10381133773859e-06,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29562347782076e-09,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC009533.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00447199951915185,-0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC010198.2,NA,NA,NA,NA,0.0144623503047212,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146530328533829,0.329,NA,NA,NA,NA,NA,NA,0.0139749685850826,0.323,NA,NA,NA,NA,NA,NA,0.000953003320083735,0.395,NA,NA,NA,NA,NA,NA,0.00301227612184496,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016652670001349,0.413,NA,NA,NA,NA,NA,NA
AC010226.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298345747899578,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075871648369529,-0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187350100935212,0.34,0.00299805521607418,0.314,NA,NA,NA,NA,NA,NA,NA,NA
AC010273.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0463532925079288,0.389,NA,NA,NA,NA,NA,NA,NA,NA
AC010547.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162759909589941,-0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC010754.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127686396029939,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57550181429691e-05,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC011317.1,NA,NA,0.000923023202475934,0.667,NA,NA,NA,NA,0.0104638541934612,-0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24772843299556e-06,-0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00423811601925591,-0.474,NA,NA,NA,NA,NA,NA,3.14300585557371e-10,-0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC011921.1,NA,NA,NA,NA,NA,NA,0.014615540510828,-0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105102192878813,-0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC013652.1,NA,NA,NA,NA,NA,NA,0.9775,0.4754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC015712.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00951886015766496,-0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC015909.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285548253786489,-0.407,NA,NA,NA,NA,NA,NA,0.00166879030610135,-0.569,0.00457455590818304,-0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000455297177333082,-0.601,0.00126473594122696,-0.373,NA,NA,NA,NA
AC016629.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9066,0.3959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC018464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000248514127554804,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022806134485166,-0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC020915.3,NA,NA,NA,NA,9.72611816344697e-06,0.250927831884232,6.69031584463192e-08,-0.402479080795956,NA,NA,NA,NA,0.000113426445746942,-0.374131190334916,1.03941642259418e-06,-0.336761921181475,NA,NA,NA,NA,0.000129634467219499,-0.321085950744468,4.31802443958851e-08,-0.314219393128299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030706501198076,0.306815918959392,4.10424990805622e-05,0.280938217310191,NA,NA,NA,NA,7.16250434630599e-08,-0.479117479578891,3.09844000175278e-10,-0.440437919612291,NA,NA,0.0255333694071142,0.257780673736543,0.00421198546097418,0.260233026526171,0.00389428136363826,0.269283665992523,NA,NA,NA,NA,0.016708020862388,0.310981452504194,0.00036295885539718,0.324690459597001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC022075.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00873865066682845,0.595,0.00541431368661902,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC022706.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00567300844777661,0.444,NA,NA,NA,NA,NA,NA,NA,NA
AC023055.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00701542198011922,-0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00603230626257491,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0481954202003017,0.366,NA,NA,NA,NA,NA,NA,0.0269791715815656,0.454,2.62050547927838e-10,-0.592,NA,NA,NA,NA,NA,NA,0.000187603487123298,-0.501,NA,NA
AC024230.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81068367828262e-07,-0.336,NA,NA,NA,NA
AC025048.2,1.71625579813673e-05,-0.443,0.000128166712456729,-0.43,NA,NA,NA,NA,NA,NA,3.83974246885675e-05,0.452,NA,NA,1.6573821114636e-05,-0.437,NA,NA,6.93570946283628e-06,-0.5,NA,NA,3.86769663569998e-05,-0.544,NA,NA,3.43447322637292e-05,-0.602,NA,NA,4.83735526752325e-05,-0.408,NA,NA,0.0013429630827967,-0.569,0.0444499995641503,0.359,0.00011333765730364,0.473,NA,NA,NA,NA,NA,NA,0.0113544908943632,0.481,NA,NA,4.59706675328089e-06,-0.602,NA,NA,0.000807695140618506,0.415,NA,NA,0.00465495257804276,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000256130502979989,-0.365
AC025171.1,NA,NA,NA,NA,NA,NA,0.000468702213858343,-0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC025682.2,0.000553092475443092,-0.42,NA,NA,NA,NA,0.0226003011890135,-0.341,NA,NA,NA,NA,0.0123626213288905,0.325,NA,NA,NA,NA,2.75830268111358e-05,-0.428,NA,NA,NA,NA,NA,NA,0.0165066907696904,-0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83029004421173e-06,-0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000384715913084379,-0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194086774893605,-0.324,NA,NA,NA,NA,NA,NA,NA,NA
AC027097.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134364498047924,-0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00171320117574239,-0.325,0.0228778924372102,-0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00776547349575836,-0.307,0.0492494615221626,-0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC027237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00533351589435257,-0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00930276028518191,-0.334,NA,NA,0.0185050308016024,-0.323,NA,NA,NA,NA,NA,NA,0.0201946058184336,-0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00700702026203417,-0.312,NA,NA,NA,NA,NA,NA,0.00550034245836989,-0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC044860.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00210035929507779,0.250863182925205,0.000130583707359136,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411195750379974,0.345,NA,NA,NA,NA
AC060780.1,0.0452236045204776,0.386,NA,NA,NA,NA,0.00140813671477443,0.384,NA,NA,0.0013600033504378,0.395,NA,NA,0.000184294020552566,0.45,NA,NA,NA,NA,NA,NA,2.62662173077297e-05,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92874085836648e-05,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016898253368083,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251897256155456,0.372,0.000422899033334761,0.498,NA,NA,0.000581872505413349,0.564,NA,NA,NA,NA,NA,NA,0.0010051382807373,0.439,NA,NA,NA,NA
AC063960.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00173488796388035,0.332,NA,NA,NA,NA,NA,NA,3.86049177028702e-05,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000369355737230456,0.549,NA,NA,NA,NA,0.00100293914967881,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000229471738373512,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AC068547.1,NA,NA,NA,NA,1,0.675,1,0.6742,NA,NA,NA,NA,0.9998,-0.6346,1,-0.7025,0.9037,-0.4213,0.9174,-0.4364,0.9993,-0.6314,1,-0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9975,-0.5604,1,-0.632,NA,NA,NA,NA,1,0.7892,1,0.7998,0.9039,-0.4273,0.9286,-0.4417,0.9997,0.58,1,-0.7062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
